period,model,dimension,value,share_of_days,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,sig_fwd10,all_days_fwd10
oos,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth WEAK,0.02145922746781116,38,0.15789473684210525,0.023926597032082737,-0.022623875979724362,-0.014237480038934991,-0.015273801293649558,-3.0863889947895493,0.19829656719901145,-0.5804044491586832,-0.3797029186972273,4.394736842105263,0.022305680325662287,-0.023866116650237273,0.037475562140545114,1.3321936754623012,0.004440604443237497,0.012130308142725105
oos,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth NEUTRAL,0.3143776824034335,1034,0.3152804642166344,0.07116175073991245,-0.024579063647910664,-0.012719244316815315,0.005606144756760839,2.2499655886828775,1.333108913866388,5.796753678490708,0.11563519346407797,9.697292069632494,0.05609534775171407,-0.022840564389899228,0.049859450985186446,0.7043432284073552,0.004253258888117135,0.0040605337502784755
oos,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth STRONG,0.4184549356223176,1359,0.293598233995585,0.06445836286867407,-0.022859031271895095,-0.012204342142896563,0.0027772014448724527,1.5048212370437668,1.1719878567308872,3.7742167635816632,0.09820847591809899,9.367181751287712,0.048626438473447366,-0.02162312406800822,0.04280182393861483,0.7333998970529894,0.003918872469372372,0.005191102489674959
oos,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth WEAK,0.10515021459227468,291,0.3230240549828179,0.05138711973261176,-0.021641772917470554,-0.010267503381841014,0.0019483161172639395,0.5547643120561568,1.1329821500294448,0.5669599901238064,0.04692636319295827,9.584192439862543,0.04557473382410369,-0.021043673338173783,0.04116325805922456,0.7310354266335272,-0.004316373153991635,0.006942599122441585
oos,A_full_hypothesis,market_state,BEARISH,0.07510729613733906,45,0.3333333333333333,0.03643722810878258,-0.02753783120347285,-0.016034743231836956,-0.006212811432721037,-1.1184778056023479,0.661584927287001,-0.2795765144724467,-0.21101599690243422,10.266666666666667,0.04949962007008055,-0.02597585068227581,0.045890098660890846,1.045629146697251,-0.00873862519348956,0.021970457856615357
oos,A_full_hypothesis,market_state,BULLISH,0.8819742489270386,887,0.30777903043968435,0.06614713636304696,-0.024473026290003343,-0.015874290740050423,0.003417959509638972,1.5997533077869217,1.2017597288450774,3.031730085049768,0.10286100129580136,11.50281848928974,0.0532045581792946,-0.021783291336893933,0.045932149023820014,0.7367639734678983,0.003857393627922809,0.004677236035065121
oos,A_full_hypothesis,market_state,MIXED,0.04291845493562232,42,0.40476190476190477,0.05819476808102465,-0.025579729541348066,-0.01445248302468738,0.008328995686755178,0.9246482715464323,1.5470234832284029,0.34981781884371743,0.24354843719246622,13.880952380952381,0.05438489085715414,-0.021127663949138786,0.03906963887819865,0.6520049103298736,0.007912181435984456,0.018752791319841564
oos,A_full_hypothesis,spy_trend,SPY<SMA200,0.07510729613733906,45,0.3333333333333333,0.03643722810878258,-0.02753783120347285,-0.016034743231836956,-0.006212811432721037,-1.1184778056023479,0.661584927287001,-0.2795765144724467,-0.21101599690243422,10.266666666666667,0.04949962007008055,-0.02597585068227581,0.045890098660890846,1.045629146697251,-0.00873862519348956,0.021970457856615357
oos,A_full_hypothesis,spy_trend,SPY>SMA200,0.924892703862661,929,0.31216361679224974,0.0656809630499629,-0.024516324539273483,-0.015862405193501794,0.0036399869794332463,1.7503945597536485,1.2158536139180314,3.3815479038934857,0.109221466643121,11.610333692142088,0.05325792090531192,-0.02175365048620963,0.04559363955475349,0.7327376676685017,0.004023079608192787,0.005338836753503496
oos,A_full_hypothesis,vol_regime,HIGH,0.002145922746781116,3,0.3333333333333333,0.010330663478689717,-0.016263765846500633,-0.012203602349129095,-0.007398956071437183,-0.8069089656639581,0.31759752249853307,-0.02219686821431155,-0.280951786538237,9.0,0.05258442293437474,-0.028113293232795284,0.04653148215097885,0.9986458965317494,-0.020160571373805558,0.044167497258839956
oos,A_full_hypothesis,vol_regime,LOW,0.37875536480686695,430,0.2930232558139535,0.07054292334286931,-0.02328000529481758,-0.016468329838913942,0.004212294724597647,1.2709270667787325,1.255935510436012,1.8112867315769883,0.09649661106906635,11.320930232558139,0.05214587654468483,-0.020927671094690892,0.043915793979606994,0.7092999508548611,0.0013674791389804842,0.004427781561952767
oos,A_full_hypothesis,vol_regime,NORMAL,0.49141630901287553,474,0.3227848101265823,0.06075561316363336,-0.025601462078273046,-0.01568059142969952,0.002273290056772692,0.8680464693636218,1.131118325243812,1.077539486910256,0.08431632192937216,11.618143459915611,0.05346657346828718,-0.02255629458801816,0.047182152367043304,0.7752241638829699,0.00512662912276362,0.005957761273215203
oos,A_full_hypothesis,vol_regime,SHOCK,0.1276824034334764,67,0.373134328358209,0.05598759549619412,-0.027722567815636825,-0.009973568149165835,0.0035125677484791995,0.48956285816148015,1.2021234801098821,0.23534203914810636,0.16946863666035294,12.626865671641792,0.05642470771944302,-0.023927350705299666,0.04491568199996375,0.7518784072155414,0.006708403002730778,0.01477009305809054
oos,A_full_hypothesis,vix_state2,VIX high/shock,0.1298283261802575,70,0.37142857142857144,0.05423155964936703,-0.02720171318067609,-0.010993056826646141,0.003044931013339926,0.44271023705963464,1.1780846815837618,0.21314517093379481,0.1501649042375562,12.471428571428572,0.05626012408579723,-0.024106748242192336,0.04497443836909158,0.7589339240165931,0.005962042603382546,0.015256000565540943
oos,A_full_hypothesis,vix_state2,VIX low/normal,0.8701716738197425,904,0.3086283185840708,0.0651756887284496,-0.024472305498800306,-0.016135946814602287,0.0031956042239903145,1.5291750680369838,1.1888715368401306,2.888826218487244,0.09011004353343022,11.476769911504425,0.052838365860821454,-0.021781617483891253,0.045663845104381776,0.7442993728663809,0.0033182831908895984,0.005294132573455121
oos,A_full_hypothesis,vix_level_bucket,15-20,0.526824034334764,508,0.30118110236220474,0.06531168041093628,-0.025761366684857494,-0.016827068735307926,0.0016681140349386638,0.559313275006836,1.092659978743925,0.8474019297488412,0.02991556315940365,11.059055118110237,0.053189863522098986,-0.02319166810715206,0.04703092060739663,0.76519918247787,0.0023171764586921366,0.0037467114874077676
oos,A_full_hypothesis,vix_level_bucket,20-25,0.1351931330472103,85,0.3764705882352941,0.06432305733379251,-0.023710409968739056,-0.012351751341960537,0.009431601251037534,1.377078571085395,1.6379540872435452,0.8016861063381904,0.2526458466199458,13.223529411764705,0.06066453132610792,-0.021362463122667732,0.043929282091672656,0.7036485117030873,0.0047913508648342405,0.012783037411656659
oos,A_full_hypothesis,vix_level_bucket,25-30,0.027896995708154508,10,0.3,0.024784029923880624,-0.030050973783041574,-0.016263765846500633,-0.013600472670964914,-1.264596961197438,0.35345700232278754,-0.13600472670964914,-0.22966294861238407,10.5,0.05892062009409551,-0.03266988292571878,0.06448200449859777,1.1702777166968292,0.0032500569915564956,0.02451031781982247
oos,A_full_hypothesis,vix_level_bucket,<15,0.2939914163090129,367,0.3133514986376022,0.06478923421721731,-0.023023728847839993,-0.016110138276722363,0.004492594728404122,1.5383940552101467,1.2841758088101265,1.6487822653243127,0.16157256255525038,11.967302452316076,0.051293340759890275,-0.020019474969260653,0.04371716820719946,0.7153857764797568,0.004695597441257668,0.004999900950677452
oos,A_full_hypothesis,vix_level_bucket,>=30,0.016094420600858368,4,0.5,0.008949371907366888,-0.03889646454769491,-0.015040817730762435,-0.01497354632016401,-1.0724569383953368,0.2300818856272439,-0.05989418528065604,-0.425370342118912,2.25,0.02832333310556656,-0.026757918888826865,0.02647196656065065,1.224239467936811,0.013927609572025898,0.04458108959725909
oos,A_full_hypothesis,vix_pct_bucket,25-50,0.20386266094420602,193,0.3316062176165803,0.05992678478343037,-0.024717947077866516,-0.014860500257454667,0.003350772295827789,0.7850087138850022,1.202815020941281,0.6466990530947633,0.10556987718795127,11.626943005181348,0.0529098361123211,-0.02218450582120309,0.04458182651991833,0.7465488904904496,0.005607931370244641,0.004754167894142006
oos,A_full_hypothesis,vix_pct_bucket,50-75,0.20708154506437768,176,0.32954545454545453,0.05927634449217988,-0.026734772376367753,-0.01568059142969952,0.0016098002280399905,0.39053597091353176,1.0898103014846876,0.28332484013503834,0.10722394653912652,11.704545454545455,0.0548974092779485,-0.022883823375664726,0.04971004800503902,0.7921631058792702,0.007744411373138352,0.007311559451982777
oos,A_full_hypothesis,vix_pct_bucket,75-90,0.11158798283261803,122,0.30327868852459017,0.05966861618410882,-0.02554115822870262,-0.015299949396253565,0.00030115040469100616,0.060388376983838615,1.0169232499368137,0.03674034937230275,-0.012435897774091126,11.262295081967213,0.05095400518590198,-0.022976376103141197,0.04701429948752034,0.8089935222562693,-0.0026417613023133695,0.005674558898660141
oos,A_full_hypothesis,vix_pct_bucket,<25,0.3798283261802575,430,0.2930232558139535,0.07054292334286931,-0.02328000529481758,-0.016468329838913942,0.004212294724597647,1.2709270667787325,1.255935510436012,1.8112867315769883,0.09649661106906635,11.320930232558139,0.05214587654468483,-0.020927671094690892,0.043915793979606994,0.7092999508548611,0.0013674791389804842,0.004348609010971028
oos,A_full_hypothesis,vix_pct_bucket,>=90,0.09763948497854077,53,0.37735849056603776,0.06122741797107215,-0.027291755884227175,-0.009973568149165835,0.0061117059479612506,0.719152311283602,1.3596606316019308,0.32392041524194626,0.2405331798382942,13.245283018867925,0.060215725937678884,-0.023903313009087927,0.04565429949778806,0.7289078770925428,0.012402041996186783,0.018624529735610483
oos,A_full_hypothesis,vix_roc_bucket,+10..25%,0.1427038626609442,112,0.4375,0.06758126124379543,-0.023565850170136064,-0.007295981253896522,0.016311011073458965,2.6345246055247378,2.230481939337357,1.826833240227404,0.6848788385451962,15.794642857142858,0.06918532814503056,-0.0195996999702933,0.046973568823390904,0.6234872561078482,0.007693500564554631,0.005843902525011354
oos,A_full_hypothesis,vix_roc_bucket,-10..0%,0.34227467811158796,330,0.30606060606060603,0.07443059712245956,-0.02374275947669342,-0.015734202548192633,0.006304237543047334,1.7504545433291918,1.3826307187286495,2.0803983892056204,0.1992962140125462,12.06969696969697,0.056783269715344885,-0.021322428429409478,0.04744344771817942,0.696362028504604,0.004981058785841623,0.004806394687325499
oos,A_full_hypothesis,vix_roc_bucket,0..+10%,0.26931330472103004,318,0.2861635220125786,0.062355730113832095,-0.024872362803085343,-0.018151141709889185,8.913548446020864e-05,0.023831165715060918,1.0050203598548062,0.028345084058346348,-0.06572881287276146,9.90251572327044,0.04920367387613843,-0.022202617959532555,0.045049916608238934,0.7792553130282328,0.002143622845788008,0.006966690262873676
oos,A_full_hypothesis,vix_roc_bucket,<-10%,0.18562231759656653,184,0.29891304347826086,0.046167454280930394,-0.025625265142510272,-0.01631502408800134,-0.004165484880068774,-1.3442533546157978,0.7681402798122442,-0.7664492179326544,-0.1550970071638449,11.043478260869565,0.04397688020634789,-0.023417096701513734,0.04293226083613521,0.9014119721162686,0.0016321081079813445,0.007797340006474687
oos,A_full_hypothesis,vix_roc_bucket,>=+25%,0.060085836909871244,30,0.3,0.061276018888522014,-0.029459060768303597,-0.021725390962949676,-0.002238536871255914,-0.17731082434680012,0.8914456288599445,-0.06715610613767742,-0.035451535955558736,10.5,0.04927804717670468,-0.02591028332677662,0.04340078155707783,0.8515978276238982,-0.0038140415318106266,0.013321256117847685
oos,A_full_hypothesis,vix_vs_sma,VIX<=SMA20,0.5879828326180258,601,0.2945091514143095,0.06392538008642283,-0.02447800538984916,-0.016756976154981285,0.001557600648919797,0.6091683944046964,1.0901962971636021,0.936117990000798,0.018439699483353313,11.054908485856906,0.05014246743198128,-0.022137753925464614,0.04454582130393853,0.7581941075432144,0.0028419906589937306,0.00542252433766041
oos,A_full_hypothesis,vix_vs_sma,VIX>SMA20(rising),0.41201716738197425,373,0.34316353887399464,0.06468160492831357,-0.024952620536342424,-0.014024702390149635,0.005806577478338448,1.8076900089386556,1.3542801423979465,2.165853399420241,0.21685995512427483,12.343163538873995,0.057824312325918656,-0.02164414067878532,0.047222280538241006,0.727853900401925,0.004549538783967474,0.008306177420443735
oos,A_full_hypothesis,breadth_state,NEUTRAL,0.3723175965665236,363,0.33608815426997246,0.06897702746022176,-0.024821040916845172,-0.013356607388192221,0.0067033787580919255,1.7101636991504545,1.4067835206989046,2.433326489187369,0.1914848381338743,12.165289256198347,0.05701741033792306,-0.021955614340981415,0.04573682912329134,0.6835791491692028,0.0019899152949569435,0.0046253259002304115
oos,A_full_hypothesis,breadth_state,STRONG,0.45064377682403434,529,0.3005671077504726,0.06535090719220647,-0.0244580471930855,-0.016782870506896974,0.002535570476595827,1.0498619503493418,1.148220357234363,1.3413167821191925,0.07635184815390471,11.499054820415878,0.05195962430633536,-0.021678888380364077,0.04510287076314677,0.7567732307552556,0.005527053205812665,0.005556336494178999
oos,A_full_hypothesis,breadth_state,WEAK,0.17703862660944206,82,0.2926829268292683,0.03283525468387904,-0.025184793005148604,-0.014565689389617165,-0.00820331563275027,-1.8551418672815676,0.539492301381203,-0.6726718818855222,-0.2186353812824648,9.134146341463415,0.04292841723745038,-0.023658958821979367,0.04833147654875968,1.0399452108738572,-0.004143474878689453,0.013794124128588969
oos,A_full_hypothesis,breadth200_bucket,40-60,0.34227467811158796,252,0.30952380952380953,0.06983056099706758,-0.024236177833560968,-0.015948574212669375,0.004879717518776446,1.1898021175470108,1.2915961891636532,1.2296888147316642,0.17167375698243204,12.071428571428571,0.054550711060096374,-0.02197678678357661,0.04605135548568943,0.7393344768014068,0.0013162955739962332,0.007169706260443877
oos,A_full_hypothesis,breadth200_bucket,<40,0.04291845493562232,19,0.5789473684210527,0.03847621816467422,-0.022323787959268537,0.004243346638811651,0.012876215586172007,1.3561355270258189,2.3698845407847413,0.24464809613726812,0.24961100369185144,13.421052631578947,0.06742585115524094,-0.01927607163741351,0.04476036474574771,0.72519387099891,0.010739874592453385,0.03535401881231017
oos,A_full_hypothesis,breadth200_bucket,>=60,0.6148068669527897,703,0.30725462304409673,0.0635371090210106,-0.024838564825433642,-0.016437387706890516,0.002315269528523623,0.990651752105942,1.1345554897068042,1.6276344785521069,0.0625414321779969,11.310099573257467,0.05217101147239622,-0.022010894668305823,0.04547595906924979,0.7484569347217486,0.004061219797414901,0.004281107590130546
oos,A_full_hypothesis,mkt_x_vix,SPY<SMA200 & VIX high/shock,0.04291845493562232,23,0.30434782608695654,0.03218150782039803,-0.03135326368773364,-0.021631110285186828,-0.01201659409830226,-1.6818951782186482,0.44905722771477974,-0.276381664260952,-0.3255381123383045,8.0,0.04460262727572744,-0.02863463573416226,0.0465660532458756,1.1478552398549087,0.0007044048307842983,0.02816656513501374
oos,A_full_hypothesis,mkt_x_vix,SPY<SMA200 & VIX low/normal,0.032188841201716736,22,0.36363636363636365,0.04016098336111906,-0.023177336935746227,-0.007198631767836805,-0.00014522046415884918,-0.017008826480040203,0.99015402040502,-0.003194850211494682,-0.09128833076493349,12.636363636363637,0.054619203445995156,-0.02319621176439451,0.045278520703047505,0.965611022896671,-0.0185313970705143,0.013708981485417512
oos,A_full_hypothesis,mkt_x_vix,SPY>SMA200 & VIX high/shock,0.08690987124463519,47,0.40425531914893614,0.06235526295477666,-0.024829398605214634,-0.008374169396965114,0.010415464578611635,1.097019946677764,1.704129066311073,0.4895268351947468,0.38295574213638167,14.659574468085106,0.06196485656732076,-0.021890973512079397,0.04413441940634445,0.6384697134295962,0.0078022158237919335,0.008880413123825984
oos,A_full_hypothesis,mkt_x_vix,SPY>SMA200 & VIX low/normal,0.8379828326180258,882,0.3072562358276644,0.06591413021530805,-0.02450197744623526,-0.016432123605312376,0.0032789354520393866,1.5381826138084282,1.1931786410012872,2.892021068698739,0.09463471953633726,11.447845804988662,0.052793945875703754,-0.021746332819298202,0.04567662837835969,0.7387313327402345,0.00378427163248352,0.0049662813171448975
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth NEUTRAL,0.004291845493562232,8,0.5,0.03571873740478099,-0.018614669660786398,0.014036769773755509,0.008552033871997294,0.7565575276135148,1.9188488464034343,0.06841627097597835,0.14244682057224875,10.0,0.04973344348082806,-0.017304054495729013,0.027543015647541007,0.6404846136169867,0.028242729334951262,0.01026685755561392
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth WEAK,0.03862660944206009,15,0.2,0.027465201707887427,-0.03559946169671605,-0.027179091925202736,-0.022986529015795357,-2.868594632093962,0.19287652396174443,-0.34479793523693036,-0.5751300765572662,6.933333333333334,0.04186619196634044,-0.03467761239465999,0.057662825178237447,1.472975956285009,-0.012340064671189527,0.030155421532724828
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth NEUTRAL,0.013948497854077254,15,0.4666666666666667,0.045176128437752885,-0.023190819757383532,-0.0019196607155760326,0.008713756067013464,0.7525074279088434,1.70451552797949,0.13070634100520195,0.13798233178066913,14.2,0.06147563256101011,-0.02162870248157845,0.04298786491206002,0.7890525419908401,-0.007809910073379167,0.006595059748992324
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth STRONG,0.006437768240343348,3,0.3333333333333333,0.005054967824682288,-0.014738901365332568,-0.0013609931889216886,-0.008140944968660949,-0.8014155359829482,0.17148387452310723,-0.02442283490598285,-0.2744593001287132,13.666666666666666,0.057721337461139756,-0.021504113447329092,0.0553633344863926,1.1482656347767404,0.0064395355850308976,0.01995716061594052
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth WEAK,0.011802575107296138,4,0.0,,-0.027369589077678447,-0.02572222735227775,-0.027369589077678447,-3.9818582232706183,0.0,-0.10947835631071379,-0.8136750882881084,6.0,0.026580993753330617,-0.030343445312753792,0.04573220563399488,2.3651652818422937,-0.07995538551631895,0.01870824582999837
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth NEUTRAL,0.03969957081545064,25,0.44,0.06551680392018472,-0.026558700104099282,-0.008374169396965114,0.013954521666585675,1.2019592092497249,1.938253325375868,0.3488630416646419,0.5127070275351279,14.32,0.056705879224812045,-0.020987734801411966,0.034692188875628874,0.4791642969553934,0.00456906543469009,0.007765375872678372
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth STRONG,0.02575107296137339,14,0.5,0.06565104494791917,-0.017028095781296097,0.0023911021615302674,0.024311474583311534,1.0545936502064281,3.8554542910212666,0.34036064416636147,0.7506553044764693,19.214285714285715,0.08235325579407281,-0.018032586861108608,0.04766781438406738,0.6529469713502228,0.014860152892306367,0.007891183036929282
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth WEAK,0.02145922746781116,8,0.125,0.004507838383290608,-0.029172098431363876,-0.017037844251108547,-0.024962106329532066,-2.8606344793719876,0.02207509731992052,-0.19969685063625653,-0.6659912588298535,7.75,0.04271946211584435,-0.031465771122114,0.06634449727315321,1.4078162394149962,0.00014800930772069295,0.012130308142725105
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth NEUTRAL,0.3143776824034335,315,0.31746031746031744,0.07235404658341629,-0.024884017780465496,-0.014855284451434692,0.005985209001719194,1.3651637535184062,1.3523959522701188,1.8853408355415462,0.16978416194580997,11.952380952380953,0.05701482836756824,-0.02216613226206808,0.047315405362120595,0.69566451909982,0.0015943539594746611,0.0040605337502784755
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth STRONG,0.4184549356223176,512,0.294921875,0.06573630437815041,-0.024655963956348743,-0.017188231624894412,0.0020026933063648717,0.8295867101875786,1.1152007267449193,1.0253789728588143,0.059969397092053095,11.275390625,0.051094788407326105,-0.02177961600940447,0.044922625893247796,0.7590332139064722,0.005159108950726557,0.005191102489674959
oos,A_full_hypothesis,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth WEAK,0.10515021459227468,55,0.36363636363636365,0.0350571334453072,-0.0205668973887933,-0.009574756704074705,-0.00033997708548402734,-0.05825256964286597,0.9740238065245699,-0.018698739701621503,-0.013063994418397427,10.163636363636364,0.04443741203701362,-0.019032190677354205,0.04341752261243555,0.8442089515139626,0.0031531633796628646,0.006942599122441585
oos,C_breakout,market_state,BEARISH,0.07510729613733906,8,0.25,0.048767654975625296,-0.021921345425913136,-0.017049571454051782,-0.004249095325528529,-0.3464087501869648,0.7415550768457433,-0.03399276260422823,-0.28235686987308634,29.75,0.07547732047182523,-0.02234736951022491,0.07123868172082673,1.0478459413792531,0.023602559009772636,0.021970457856615357
oos,C_breakout,market_state,BULLISH,0.8819742489270386,90,0.3,0.10863816599064266,-0.030758628313128186,-0.023869624696147895,0.011060409978003066,1.2818043058896167,1.5136960439850833,0.9954368980202759,0.4154253385162473,16.933333333333334,0.07208853315981409,-0.026802510451312028,0.05420442477077141,0.7183868493894606,0.01333562116405589,0.004677236035065121
oos,C_breakout,market_state,MIXED,0.04291845493562232,10,0.2,0.05603140953319474,-0.03007610559559963,-0.025625276989042767,-0.012854602569840756,-0.9786903943439567,0.46574688131658054,-0.12854602569840756,-0.45358736177419645,13.7,0.04704591011478872,-0.02654740246115055,0.056718863390975094,1.233636824217443,0.01660712913717791,0.018752791319841564
oos,C_breakout,spy_trend,SPY<SMA200,0.07510729613733906,8,0.25,0.048767654975625296,-0.021921345425913136,-0.017049571454051782,-0.004249095325528529,-0.3464087501869648,0.7415550768457433,-0.03399276260422823,-0.28235686987308634,29.75,0.07547732047182523,-0.02234736951022491,0.07123868172082673,1.0478459413792531,0.023602559009772636,0.021970457856615357
oos,C_breakout,spy_trend,SPY>SMA200,0.924892703862661,100,0.29,0.1050101138211635,-0.03068172434495596,-0.023974116139625745,0.008668908723218684,1.0980357220423276,1.397947992062249,0.8668908723218683,0.32852406848720284,16.61,0.06958427085531156,-0.026776999652295873,0.05447065944820475,0.7530646366888801,0.013685005510699988,0.005338836753503496
oos,C_breakout,vol_regime,LOW,0.37875536480686695,51,0.29411764705882354,0.10087353224351349,-0.02936148626393674,-0.022969966862291358,0.008942930944136854,0.9074577678264445,1.4314887896673487,0.45608947815097955,0.33872903862377207,17.686274509803923,0.07214011770815137,-0.02643892385850329,0.05538751220182389,0.7502816047488458,0.021435408417936293,0.004427781561952767
oos,C_breakout,vol_regime,NORMAL,0.49141630901287553,45,0.26666666666666666,0.11146804083409817,-0.03290238069938164,-0.02518885242883484,0.005596398376212982,0.42005168412376775,1.2319422536905649,0.2518379269295842,0.20563172135710733,16.8,0.06997602976139941,-0.028785356191060343,0.06076262623346668,0.8051849963497218,0.006702355093044256,0.005957761273215203
oos,C_breakout,vol_regime,SHOCK,0.1276824034334764,12,0.3333333333333333,0.07302728427577787,-0.020892304058254388,-0.01506896686378989,0.010414225386423032,0.7248889940423209,1.7477077700993289,0.12497070463707638,0.33874528823778277,20.083333333333332,0.06118152557725528,-0.01772939799416697,0.04288731661212489,0.7896404486658596,0.0157609672551801,0.01477009305809054
oos,C_breakout,vix_state2,VIX high/shock,0.1298283261802575,12,0.3333333333333333,0.07302728427577787,-0.020892304058254388,-0.01506896686378989,0.010414225386423032,0.7248889940423209,1.7477077700993289,0.12497070463707638,0.33874528823778277,20.083333333333332,0.06118152557725528,-0.01772939799416697,0.04288731661212489,0.7896404486658596,0.0157609672551801,0.015256000565540943
oos,C_breakout,vix_state2,VIX low/normal,0.8701716738197425,96,0.28125,0.1055822027282178,-0.031054957515671257,-0.023974116139625745,0.007374243802922539,0.9096252057722534,1.3303761552324875,0.7079274050805637,0.27633967115502295,17.270833333333332,0.0711257014831114,-0.02753881401438941,0.05784281120393232,0.7756608813299333,0.014219219034315701,0.005294132573455121
oos,C_breakout,vix_level_bucket,15-20,0.526824034334764,49,0.24489795918367346,0.10238067063895957,-0.030757591056018455,-0.026061701549250693,0.0018476975223435128,0.1598732329772971,1.0795559954086358,0.09053717859483212,-0.027691908331316965,14.387755102040817,0.06291420592058455,-0.02876459571974482,0.05452286761492668,0.8776243777309531,0.0016696568241442993,0.0037467114874077676
oos,C_breakout,vix_level_bucket,20-25,0.1351931330472103,16,0.25,0.07302728427577787,-0.026410422490895463,-0.016683754663049444,-0.0015509957992271284,-0.12156667204498174,0.9216977918591643,-0.024815932787634054,0.12326334863152223,25.5625,0.06642536502513803,-0.024347436099430977,0.059827958623459625,1.009313181504176,0.013418545306005548,0.012783037411656659
oos,C_breakout,vix_level_bucket,<15,0.2939914163090129,43,0.3488372093023256,0.10814342839962436,-0.03053480578871155,-0.0224667773918924,0.017841322416521907,1.4700023607865778,1.8973095784750806,0.767176863910442,0.6971684144154829,18.25581395348837,0.07945683066964898,-0.024591971010534768,0.05582896651314163,0.6178396767631494,0.02988623887085643,0.004999900950677452
oos,C_breakout,vix_pct_bucket,25-50,0.20386266094420602,14,0.2857142857142857,0.1608534461782758,-0.03352671712949353,-0.02895734516211923,0.022010472387011988,0.6403669264328591,1.919107624608705,0.30814661341816785,0.3363495365697126,15.642857142857142,0.10047252530931094,-0.029417466697775334,0.0728511095463193,0.6921721260910945,0.011802761446826203,0.004754167894142006
oos,C_breakout,vix_pct_bucket,50-75,0.20708154506437768,28,0.2857142857142857,0.08677533816200936,-0.02982551511352664,-0.02461699443620352,0.003489014393769359,0.27690360510789397,1.1637732033356165,0.09769240302554205,0.2782056147488776,16.75,0.05839000217495172,-0.025857474396622615,0.04977264134216705,0.7998325634081084,0.00653170294045407,0.007311559451982777
oos,C_breakout,vix_pct_bucket,75-90,0.11158798283261803,5,0.0,,-0.037163329115451574,-0.0238361535566165,-0.037163329115451574,-2.494479235887897,0.0,-0.18581664557725786,-0.9148433348157845,18.4,0.033688710847112405,-0.03964773161327064,0.07609557771576786,2.125357612733061,-0.01267110266291267,0.005674558898660141
oos,C_breakout,vix_pct_bucket,<25,0.3798283261802575,51,0.29411764705882354,0.10087353224351349,-0.02936148626393674,-0.022969966862291358,0.008942930944136854,0.9074577678264445,1.4314887896673487,0.45608947815097955,0.33872903862377207,17.686274509803923,0.07214011770815137,-0.02643892385850329,0.05538751220182389,0.7502816047488458,0.021435408417936293,0.004348609010971028
oos,C_breakout,vix_pct_bucket,>=90,0.09763948497854077,10,0.4,0.07302728427577787,-0.022553812733817163,-0.01506896686378989,0.01567862607002085,0.932380681660676,2.1586086910641895,0.1567862607002085,0.5393936869057592,21.7,0.06731206767254741,-0.017400132958707792,0.04394985936950206,0.7247109730316852,0.019245233061421965,0.018624529735610483
oos,C_breakout,vix_roc_bucket,+10..25%,0.1427038626609442,3,0.3333333333333333,0.011888642866242138,-0.021098374707119838,-0.0115470951638873,-0.010102702182665846,-0.8212933179360742,0.2817430970697048,-0.030308106547997538,-0.4441046681462715,15.666666666666666,0.03917556094318512,-0.01870321426556269,0.04846283230883469,0.9763984684571015,0.021737605137464422,0.005843902525011354
oos,C_breakout,vix_roc_bucket,-10..0%,0.34227467811158796,49,0.24489795918367346,0.1247538722425257,-0.029374306460742853,-0.025755902129678376,0.008371369956384139,0.6646731661514069,1.377418574153359,0.4101971278628228,0.23705295826651718,17.775510204081634,0.07165282366941189,-0.02697482742666311,0.05728820001878978,0.7779375282986081,0.017546397510524902,0.004806394687325499
oos,C_breakout,vix_roc_bucket,0..+10%,0.26931330472103004,33,0.3939393939393939,0.10180847395220723,-0.033277838986288596,-0.02023722075614609,0.019937981262209758,1.469660940579603,1.9885758836744438,0.657953381652922,0.7914401644155876,19.09090909090909,0.08627903290009711,-0.026381668404670416,0.05803655740859854,0.6327085507091297,0.0155303548785821,0.006966690262873676
