,equity
2025-06-04,56495.44252768656
2025-06-05,56529.54082277004
2025-06-06,56835.687359704185
2025-06-09,56929.24620175173
2025-06-10,56582.766160161744
2025-06-11,56854.56796956093
2025-06-12,56780.67193590557
2025-06-13,56449.65562327051
2025-06-16,57076.02953480581
2025-06-17,56927.62587570412
2025-06-18,57113.944081067166
2025-06-20,57306.53429496717
2025-06-23,57749.4311207706
2025-06-24,57822.90766864347
2025-06-25,57733.067625857635
2025-06-26,58521.502255807034
2025-06-27,58714.79609031482
2025-06-30,59408.63936989692
2025-07-01,59020.39466915082
2025-07-02,58968.31690155082
2025-07-03,59666.259801935965
2025-07-07,59258.65286613597
2025-07-08,58533.01814483597
2025-07-09,58777.82560986556
2025-07-10,58739.287580321405
2025-07-11,58497.38214198572
2025-07-14,58842.36247001131
2025-07-15,58537.224286096185
2025-07-16,58663.74794901684
2025-07-17,59175.69050750617
2025-07-18,59077.542394377444
2025-07-21,59041.088802149054
2025-07-22,59097.87331356192
2025-07-23,59911.809240456576
2025-07-24,59752.16041392668
2025-07-25,60101.10618423502
2025-07-28,59786.88825770856
2025-07-29,59843.562457669424
2025-07-30,60126.27451673667
2025-07-31,59698.305236878005
2025-08-01,58853.96988840032
2025-08-04,59838.680199744085
2025-08-05,59467.20454504407
2025-08-06,59785.492277537414
2025-08-07,59772.37900717773
2025-08-08,60028.16967337773
2025-08-11,60025.79090287773
2025-08-12,60873.60033937772
2025-08-13,60830.20416695351
2025-08-14,60900.587141223914
2025-08-15,60612.54373092392
2025-08-18,60518.120601423914
2025-08-19,60141.61815339051
2025-08-20,60178.71412930942
2025-08-21,59918.35269098843
2025-08-22,60613.25883630518
2025-08-25,60280.57434723787
2025-08-26,60366.621279858264
2025-08-27,60375.979734749955
2025-08-28,60612.77696126325
2025-08-29,60562.30859875908
2025-09-02,60310.11590712478
2025-09-03,60650.974096784215
2025-09-04,61257.11923550232
2025-09-05,61115.54432878758
2025-09-08,60998.517217642395
2025-09-09,61238.95428962507
2025-09-10,61231.279506138024
2025-09-11,62087.313134039505
2025-09-12,62033.688612604885
2025-09-15,62536.80812547273
2025-09-16,62536.65487417274
2025-09-17,62863.39253357274
2025-09-18,63940.898991672744
2025-09-19,63998.65180158035
2025-09-22,64242.886316392534
2025-09-23,64251.43788438919
2025-09-24,64153.183513882475
2025-09-25,64252.33936052673
2025-09-26,64825.94106251597
2025-09-29,64979.13497287898
2025-09-30,64917.802500794714
2025-10-01,65885.21388911831
2025-10-02,65522.031734927594
2025-10-03,65578.50243379311
2025-10-06,65699.51555485639
2025-10-07,65210.42886042308
2025-10-08,65655.40525629165
2025-10-09,65047.06786740931
2025-10-10,63605.02983035557
2025-10-13,64352.796488254215
2025-10-14,63971.98426004349
2025-10-15,64842.72494422287
2025-10-16,65057.74719073546
2025-10-17,64970.16530421828
2025-10-20,65817.49420245872
2025-10-21,65309.884541640546
2025-10-22,64459.76413484034
2025-10-23,64483.739940081745
2025-10-24,65182.803994549926
2025-10-27,65482.14849077491
2025-10-28,64986.412501429535
2025-10-29,64946.7163279793
2025-10-30,63161.278416713954
2025-10-31,63548.347708694855
2025-11-03,63903.87085892536
2025-11-04,62915.164346978316
2025-11-05,64001.73051146356
2025-11-06,63762.49665839526
2025-11-07,63497.909686569124
2025-11-10,64631.67797850583
2025-11-11,64790.314018905825
2025-11-12,65170.09270300582
2025-11-13,63862.69088615539
2025-11-14,63688.4435834853
2025-11-17,63052.03491287867
2025-11-18,62738.50507645316
2025-11-19,62589.75470991107
2025-11-20,61510.77628560005
2025-11-21,62355.89762785526
2025-11-24,62734.52237128208
2025-11-25,63531.21713302436
2025-11-26,63442.352820624365
2025-11-28,63572.82603803382
2025-12-01,62687.41352993382
2025-12-02,62700.21394527492
2025-12-03,63120.984745726295
2025-12-04,62927.92496678382
2025-12-05,63044.43147994231
2025-12-08,62864.173811799126
2025-12-09,62767.11796993347
2025-12-10,63775.907718416966
2025-12-11,63588.07481981696
2025-12-12,62851.89943394672
2025-12-15,62887.816008814414
2025-12-16,62208.19495584381
2025-12-17,61579.27999988018
2025-12-18,61887.26961186357
2025-12-19,62269.69575412149
2025-12-22,62893.948427925876
2025-12-23,62878.91761253269
2025-12-24,63222.503486246336
2025-12-26,63263.675479146325
2025-12-29,62710.672372702196
2025-12-30,62433.382688637685
2025-12-31,61906.950228788926
2026-01-02,62986.68511205006
2026-01-05,63880.451338523104
2026-01-06,64469.25489281364
2026-01-07,63599.70539382907
2026-01-08,64084.49392740849
2026-01-09,64503.980597006834
2026-01-12,64643.425521989724
2026-01-13,64278.238845106025
2026-01-14,64648.51380339088
2026-01-15,64795.105471432544
2026-01-16,64287.4623610792
2026-01-20,63913.80594327308
2026-01-21,64724.13626701689
2026-01-22,64765.06803255588
2026-01-23,64488.221414448824
2026-01-26,64391.94502302923
2026-01-27,65460.881725271094
2026-01-28,65608.33124902919
2026-01-29,66049.93549127299
2026-01-30,65691.72904128939
2026-02-02,66274.62742028819
2026-02-03,68059.30424295325
2026-02-04,68548.59929893824
2026-02-05,68197.59075623823
2026-02-06,69387.51763100768
2026-02-09,69301.45203750269
2026-02-10,69546.69807177919
2026-02-11,70476.96965319217
2026-02-12,70128.20802004861
2026-02-13,70722.85549325922
2026-02-17,70498.24462657295
2026-02-18,71042.68119457296
2026-02-19,70988.56449912436
2026-02-20,71194.20134715487
2026-02-23,71086.65597551435
2026-02-24,71424.01335889722
2026-02-25,71037.86535102241
2026-02-26,70925.30963933007
2026-02-27,71527.12319375559
2026-03-02,71766.35691605558
2026-03-03,70708.72666902204
2026-03-04,70528.89475663422
