,equity
2024-06-27,57875.317869252
2024-06-28,57698.753384629345
2024-07-01,57763.65894512997
2024-07-02,58085.33991497832
2024-07-03,58176.07230918007
2024-07-05,58774.85323255432
2024-07-08,58719.60597440482
2024-07-09,58669.46496269093
2024-07-10,59147.48852741852
2024-07-11,58389.59139744898
2024-07-12,58617.24236820663
2024-07-15,58663.44310723853
2024-07-16,58751.80059779936
2024-07-17,58160.837640925696
2024-07-18,57646.578827344114
2024-07-19,57135.63999551944
2024-07-22,56925.20086650959
2024-07-23,56873.47693866525
2024-07-24,56696.64944228737
2024-07-25,57132.83329839968
2024-07-26,59191.50310507013
2024-07-29,58930.54699417013
2024-07-30,59339.65156165258
2024-07-31,59419.308913322326
2024-08-01,59361.843169899235
2024-08-02,58850.789856073294
2024-08-05,57731.345090969
2024-08-06,58090.82400760545
2024-08-07,57833.01710620544
2024-08-08,58313.183172641104
2024-08-09,58445.40758574109
2024-08-12,58185.53644544111
2024-08-13,58733.579247241105
2024-08-14,58866.2003224411
2024-08-15,59039.5467135411
2024-08-16,59117.68888234111
2024-08-19,59389.5412894411
2024-08-20,59488.29328904109
2024-08-21,59967.737755741095
2024-08-22,59888.87012704109
2024-08-23,60229.2837444411
2024-08-26,60698.7674245411
2024-08-27,60743.66432444111
2024-08-28,60728.41806054111
2024-08-29,60974.19593574109
2024-08-30,61580.5640500425
2024-09-03,61308.848695942506
2024-09-04,61585.21417976699
2024-09-05,61060.18892525266
2024-09-06,60824.797102924764
2024-09-09,61260.30301945731
2024-09-10,61573.61793205375
2024-09-11,61370.76215685374
2024-09-12,61737.659711953755
2024-09-13,62164.94799433806
2024-09-16,62636.30776563805
2024-09-17,62281.37323363804
2024-09-18,61896.8561060403
2024-09-19,61871.649742781185
2024-09-20,61987.29658012591
2024-09-23,62365.85939483454
2024-09-24,62713.292134402865
2024-09-25,62322.26243505966
2024-09-26,62600.972195077455
2024-09-27,62483.77603348329
2024-09-30,62670.16057134294
2024-10-01,62789.367379906624
2024-10-02,62550.08795317557
2024-10-03,62336.11818988087
2024-10-04,62532.203415288044
2024-10-07,62017.21038414976
2024-10-08,62182.88278783909
2024-10-09,62461.34077213596
2024-10-10,61931.24330594848
2024-10-11,62491.76357682012
2024-10-14,62989.56568651293
2024-10-15,62961.325909112915
2024-10-16,63659.190111208576
2024-10-17,63498.74806530857
2024-10-18,63674.59158562578
2024-10-21,63203.161474116634
2024-10-22,63145.51142405487
2024-10-23,62701.14507120014
2024-10-24,62326.81893172361
2024-10-25,61854.11551386663
2024-10-28,62203.407968706175
2024-10-29,61950.085266359056
2024-10-30,61856.88393669274
2024-10-31,61358.55720771514
2024-11-01,61607.73732232845
2024-11-04,61375.418917054994
2024-11-05,61872.685421339214
2024-11-06,63143.81747544203
2024-11-07,63103.00745571758
2024-11-08,63199.83007624447
2024-11-11,64055.564148704616
2024-11-12,63638.07089619052
2024-11-13,63743.8154663129
2024-11-14,63330.58187750458
2024-11-15,62868.05571373224
2024-11-18,63160.79182636528
2024-11-19,63039.475576121054
2024-11-20,63128.427139467814
2024-11-21,64098.86383684115
2024-11-22,64886.600332241156
2024-11-25,64729.224430041155
2024-11-26,64365.40492284116
2024-11-27,63850.184047795614
2024-11-29,63877.31910375481
2024-12-02,63723.48481735482
2024-12-03,63821.16825300375
2024-12-04,64105.76456616107
2024-12-05,64281.58682056655
2024-12-06,64528.87420791545
2024-12-09,63340.95882313673
2024-12-10,63256.28528114832
2024-12-11,63674.35597039014
2024-12-12,63297.03441790255
2024-12-13,64025.355649806756
2024-12-16,64473.20077049466
2024-12-17,63973.30326395886
2024-12-18,61838.29182248863
2024-12-19,61620.47611613009
2024-12-20,62087.07298615507
2024-12-23,62146.64910044089
2024-12-24,63080.50597141784
2024-12-26,63019.49619781785
2024-12-27,62200.167846617835
2024-12-30,61437.05653382184
2024-12-31,61032.27083959499
2025-01-02,60479.79992740402
2025-01-03,61165.12381255518
2025-01-06,61816.60602072468
2025-01-07,61133.43152585158
2025-01-08,61182.249393871556
2025-01-10,60036.30738554018
2025-01-13,60046.322846317824
2025-01-14,60392.20274341783
2025-01-15,61217.750011521835
2025-01-16,61457.54554802955
2025-01-17,62195.36993956496
2025-01-21,63179.545635364935
2025-01-22,63284.01144648639
2025-01-23,63520.32857097774
2025-01-24,63505.253056577734
2025-01-27,62116.445404587874
2025-01-28,62052.20851224051
2025-01-29,62103.50254237039
2025-01-30,63003.10827234569
2025-01-31,62325.99247366467
2025-02-03,62102.12661930729
2025-02-04,62511.15370289089
2025-02-05,62863.85021749199
2025-02-06,62810.86151102538
2025-02-07,62348.60257086639
2025-02-10,61936.53992639548
2025-02-11,62107.624770149254
2025-02-12,62192.5037125917
2025-02-13,62609.884090307205
2025-02-14,62874.05689927425
2025-02-18,62921.191204180686
2025-02-19,63064.07621948039
2025-02-20,62361.27769225135
2025-02-21,61480.41308454857
2025-02-24,61721.6187273941
2025-02-25,61942.56244462754
2025-02-26,61264.72495791464
2025-02-27,61055.55159956589
2025-02-28,61876.009925056554
2025-03-03,62041.79966571419
2025-03-04,60763.097372770266
2025-03-05,60918.210369049026
2025-03-06,60676.63819776396
2025-03-07,61415.228504310435
2025-03-10,61636.88641701043
2025-03-11,60517.53741284031
2025-03-12,59912.23927967324
2025-03-13,60313.68197225833
2025-03-14,60489.29568843973
2025-03-17,61130.62262494449
2025-03-18,60939.98684214448
2025-03-19,60946.87039293029
2025-03-20,61038.503921026175
2025-03-21,60507.3696037262
2025-03-24,60667.23361692618
2025-03-25,60456.91884946658
2025-03-26,60650.704777821935
2025-03-27,60584.77106794113
2025-03-28,59927.032191737846
2025-03-31,60729.376632589556
2025-04-01,60594.63068258956
2025-04-02,60195.05798728955
2025-04-03,60228.57562876209
2025-04-04,56922.85079755582
2025-04-07,55816.90147773572
2025-04-08,55816.90147773572
2025-04-09,55816.90147773572
2025-04-10,55712.85329963651
2025-04-11,55788.28726443652
2025-04-14,55898.56584242247
2025-04-15,55411.70873938596
2025-04-16,54823.38858038597
2025-04-17,55073.113081243624
2025-04-21,54494.68335234362
2025-04-22,55670.230537942974
2025-04-23,55426.40504234298
2025-04-24,55729.95740874102
2025-04-25,55432.66686464101
2025-04-28,55446.78454014102
2025-04-29,55670.90426924103
2025-04-30,56097.34481974102
2025-05-01,55683.02210212932
2025-05-02,56087.306085961274
2025-05-05,56166.985005831
2025-05-06,56100.50737968929
2025-05-07,56233.51663828954
2025-05-08,55942.52202338954
2025-05-09,55764.719845877946
2025-05-12,55540.92306506888
2025-05-13,55580.99767892938
2025-05-14,55653.793054086585
2025-05-15,56643.291134016334
2025-05-16,57254.70214891633
2025-05-19,57355.75471611633
2025-05-20,57163.424670516324
2025-05-21,56277.99029961634
2025-05-22,56189.39426031633
2025-05-23,55948.91564694323
2025-05-27,56662.63421095563
2025-05-28,56390.816361755635
2025-05-29,56244.44046250933
2025-05-30,56540.20226716533
2025-06-02,57201.177427065326
2025-06-03,57450.284623796484
2025-06-04,57607.59060659648
2025-06-05,57699.38065057919
2025-06-06,57993.61834108643
2025-06-09,58025.12582041243
2025-06-10,57712.10330021243
2025-06-11,58000.97940081243
2025-06-12,57939.01551758647
2025-06-13,57326.43377995691
2025-06-16,58050.37740534496
2025-06-17,57886.00675440896
2025-06-18,58084.50676612356
2025-06-20,58200.96765054487
2025-06-23,58840.67351273888
2025-06-24,59275.09035700468
2025-06-25,59264.67654841156
2025-06-26,60089.83317647285
2025-06-27,60259.67553966396
2025-06-30,61007.13463378542
2025-07-01,60402.849656816456
2025-07-02,60400.45631681646
2025-07-03,61186.64559321645
