,equity
2025-03-28,74545.34996298655
2025-03-31,75045.76029741779
2025-04-01,75257.71632266814
2025-04-02,75733.97863566056
2025-04-03,72001.76078084191
2025-04-04,67786.55072030447
2025-04-07,67665.80993120176
2025-04-08,66605.98384430785
2025-04-09,73600.89981717974
2025-04-10,70375.78495730713
2025-04-11,71631.47238902285
2025-04-14,72326.40820925479
2025-04-15,72123.81683532488
2025-04-16,70520.665584945
2025-04-17,70621.27874955458
2025-04-21,68940.29321984135
2025-04-22,70733.97847200248
2025-04-23,71830.01840815095
2025-04-24,73341.9792438576
2025-04-25,73871.8818541024
2025-04-28,73900.05054525033
2025-04-29,74365.57484292617
2025-04-30,74395.10025949952
2025-05-01,74922.33087893866
2025-05-02,76034.48622553826
2025-05-05,75598.48761719924
2025-05-06,74966.59002268159
2025-05-07,75281.87279977405
2025-05-08,75806.42310912217
2025-05-09,75709.8387971254
2025-05-12,78211.84914561814
2025-05-13,78728.34993264434
2025-05-14,78828.9714165393
2025-05-15,79213.99353552794
2025-05-16,79715.74409319556
2025-05-19,79802.94711530117
2025-05-20,79534.6287498988
2025-05-21,78194.41015050138
2025-05-22,78225.26760740747
2025-05-23,77691.31950597912
2025-05-27,79306.5739527681
2025-05-28,78847.7506348924
2025-05-29,79158.9962400867
2025-05-30,79070.45299474472
2025-06-02,79515.84953154568
2025-06-03,79969.30390995395
2025-06-04,79947.82774293903
2025-06-05,79561.45721781037
2025-06-06,80378.47405038141
2025-06-09,80450.91852384302
2025-06-10,80907.05307596059
2025-06-11,80676.30964945347
2025-06-12,80996.92822525356
2025-06-13,80091.3847859113
2025-06-16,80853.37936518497
2025-06-17,80162.48071685118
2025-06-18,80150.4107975836
2025-06-20,79962.16173526525
2025-06-23,80751.99209788996
2025-06-24,81644.075479016
2025-06-25,81689.83291241749
2025-06-26,82328.95573809589
2025-06-27,82737.9927699573
2025-06-30,83133.57806288786
2025-07-01,83106.67458502615
2025-07-02,83483.42242460592
2025-07-03,84141.38270363508
2025-07-07,83514.3630743658
2025-07-08,83468.62227953503
2025-07-09,83969.1575396287
2025-07-10,84205.97759038735
2025-07-11,83909.94836729634
2025-07-14,84070.06201560826
2025-07-15,83710.81140614286
2025-07-16,83990.67530307049
2025-07-17,84504.67048499863
2025-07-18,84442.78100257524
2025-07-21,84602.90297017255
2025-07-22,84615.01448586702
2025-07-23,85334.87270298667
2025-07-24,85363.12458698842
2025-07-25,85723.72373897555
2025-07-28,85702.20597553377
2025-07-29,85476.14889794782
2025-07-30,85368.50198212294
2025-07-31,85048.28286840276
2025-08-01,83654.2908631869
2025-08-04,84925.81903255451
2025-08-05,84495.2477350623
2025-08-06,85142.46986239315
2025-08-07,85071.14085508093
2025-08-08,85734.48671214827
2025-08-11,85564.95849680367
2025-08-12,86475.88765056586
2025-08-13,86771.90855437149
2025-08-14,86779.96625959704
2025-08-15,86576.80044583078
2025-08-18,86557.94635390927
2025-08-19,86088.36006286085
2025-08-20,85859.6226751839
2025-08-21,85515.17221078939
2025-08-22,86828.41245875668
2025-08-25,86446.2705854716
2025-08-26,86808.22646288415
2025-08-27,87006.02333718297
2025-08-28,87314.13911811233
2025-08-29,86793.42631781328
2025-09-02,86150.25786456962
2025-09-03,86617.163845527
2025-09-04,87341.05091525942
2025-09-05,87088.09035981177
2025-09-08,87302.02760241786
2025-09-09,87503.86151223312
2025-09-10,87756.83038696615
2025-09-11,88486.10303473675
2025-09-12,88456.49428892789
2025-09-15,88927.43744178342
2025-09-16,88804.99024450594
2025-09-17,88694.65456292292
2025-09-18,89109.07717282251
