,equity
2026-04-28,71574.5707987034
2026-04-29,72836.46810937376
2026-04-30,74489.88988152292
2026-05-01,75040.07858395207
2026-05-04,74112.25764437523
2026-05-05,75619.78209305494
2026-05-06,77216.86643105894
2026-05-07,76090.4462654526
2026-05-08,78784.61337624672
2026-05-11,79495.75418251946
2026-05-12,79034.53805784155
2026-05-13,79858.86137183626
2026-05-14,81020.8998634624
2026-05-15,80213.9652934786
2026-05-18,79728.09351719335
2026-05-19,79004.26254329595
2026-05-20,80258.47293832611
2026-05-21,80273.57169419988
2026-05-22,80901.84165803592
2026-05-26,81907.74913060496
2026-05-27,81747.28312417961
2026-05-28,82077.98121358815
2026-05-29,81901.15711251619
2026-06-01,81552.30197871165
2026-06-02,83163.05341318555
2026-06-03,82985.27284275656
2026-06-04,83205.8514177707
2026-06-05,79324.36352431308
2026-06-08,80190.66920494237
2026-06-09,79587.6592568041
2026-06-10,77903.10091673733
2026-06-11,79548.76971503772
2026-06-12,80098.31072963773
2026-06-15,79894.7202351774
2026-06-16,79472.08278960567
2026-06-17,79063.32026795662
2026-06-18,79088.87180174945
2026-06-22,80290.66305128715
2026-06-23,78511.38231679595
2026-06-24,78633.43513458048
2026-06-25,80819.56467677082
2026-06-26,80514.75936042466
2026-06-29,81213.00789853741
2026-06-30,81236.1701262049
2026-07-01,79927.79169903167
2026-07-02,79956.90680724019
2026-07-06,79140.00489406675
2026-07-07,78870.8851612638
2026-07-08,77687.6079201624
2026-07-09,77716.82497537279
2026-07-10,77514.1187376949
2026-07-13,77538.8910108408
2026-07-14,77420.72630642095
2026-07-15,77388.89702903305
2026-07-16,78243.81165589154
2026-07-17,77966.1738664641
2026-07-20,77589.59380986597
2026-07-21,78168.38649387316
2026-07-22,78291.23178208337
2026-07-23,78076.94538916231
2026-07-24,78516.4012038013
2026-07-27,77953.00576325002
2026-07-28,78281.10674058733
2026-07-29,77518.90958239249
2026-07-30,77199.08532781775
2026-07-31,77091.4252782978
2026-08-03,76645.94048897274
2026-08-04,77125.04027153431
2026-08-05,76769.64246471084
2026-08-06,76680.97821394893
2026-08-07,76911.12656985315
2026-08-10,77581.18599607916
2026-08-11,77468.36426069458
2026-08-12,77724.0691626091
2026-08-13,77376.1923372996
2026-08-14,77637.33561182854
2026-08-17,77463.13823205655
2026-08-18,77789.73690481957
2026-08-19,78644.46241523392
2026-08-20,77884.59490744797
2026-08-21,78625.40071177678
2026-08-24,78662.92789364791
2026-08-25,78754.19643994031
2026-08-26,78365.0313763361
2026-08-27,77900.37712200906
2026-08-28,77636.70816306477
2026-08-31,77799.86485525816
2026-09-01,77518.12755838005
2026-09-02,78485.36797947685
2026-09-03,78444.60675083377
2026-09-04,77901.0326280988
