entry_price,atm_strike,otm_strike,spread_width,entry_debit,exit_value,cost,max_profit,max_loss,pnl,pnl_pct,reason,bars_held,dte,symbol,entry_time,atr,entry_rsi,entry_close,kc_lower,entry_slope,entry_slope_10,entry_adx,entry_reason,exit_time
250.88,250.88,252.33,1.45,0.47,1.43,47.03,97.67,-47.03,96.1,204.3,MAX_PROFIT,4,9,CRM,2025-10-29 14:00:00+00:00,0.96,15.7,250.91,253.9,-0.4411,-0.1756,33.7,"RSI=15.7, Close=$250.91 < KC_Lower=$253.90",2025-10-29 15:00:00+00:00
251.36,251.36,252.82,1.46,0.47,1.74,47.46,98.56,-47.46,98.56,207.7,MAX_PROFIT,2,9,CRM,2025-10-29 15:15:00+00:00,0.97,24.5,251.25,252.07,-0.3095,-0.3481,43.2,"RSI=24.5, Close=$251.25 < KC_Lower=$252.07",2025-10-29 15:45:00+00:00
254.22,254.22,255.91,1.69,0.55,1.99,54.82,113.85,-54.82,113.85,207.7,MAX_PROFIT,4,4,CRM,2025-12-15 15:15:00+00:00,1.12,19.5,254.76,258.65,-0.555,-0.1717,19.0,"RSI=19.5, Close=$254.76 < KC_Lower=$258.65",2025-12-15 16:15:00+00:00
263.57,263.57,265.54,1.97,0.64,1.91,63.92,132.76,-63.92,127.47,199.4,MAX_PROFIT,3,7,EXPE,2025-11-14 16:45:00+00:00,1.31,24.0,264.0,264.64,-0.2883,-0.288,35.8,"RSI=24.0, Close=$264.00 < KC_Lower=$264.64",2025-11-14 17:30:00+00:00
261.04,261.04,262.91,1.87,0.61,2.13,60.72,126.11,-60.72,126.11,207.7,MAX_PROFIT,2,7,EXPE,2025-11-14 19:15:00+00:00,1.25,21.3,260.85,262.08,-0.2999,-0.2687,42.1,"RSI=21.3, Close=$260.85 < KC_Lower=$262.08",2025-11-14 19:45:00+00:00
250.24,250.24,253.98,3.74,1.21,1.15,121.41,252.17,-121.41,-5.98,-4.9,BARS_STOP,10,4,EXPE,2025-11-17 18:15:00+00:00,2.49,23.0,250.91,255.7,-0.9602,-0.2214,33.6,"RSI=23.0, Close=$250.91 < KC_Lower=$255.70",2025-11-17 20:45:00+00:00
562.16,562.16,566.58,4.42,1.44,1.4,143.79,298.64,-143.79,-3.5,-2.4,BARS_STOP,10,8,CAT,2025-11-13 15:30:00+00:00,2.95,23.3,561.96,567.07,-0.8648,-0.2998,24.3,"RSI=23.3, Close=$561.96 < KC_Lower=$567.07",2025-11-13 18:00:00+00:00
601.01,601.01,606.83,5.82,1.89,7.51,189.16,392.87,-189.16,392.87,207.7,MAX_PROFIT,2,7,CAT,2025-12-12 16:30:00+00:00,3.88,24.5,602.36,609.62,-1.434,-0.4975,41.6,"RSI=24.5, Close=$602.36 < KC_Lower=$609.62",2025-12-12 17:00:00+00:00
593.07,593.07,598.89,5.82,1.89,5.99,189.07,392.67,-189.07,392.67,207.7,MAX_PROFIT,6,4,CAT,2025-12-15 14:45:00+00:00,3.88,23.4,593.78,598.41,-1.1214,-0.5977,32.9,"RSI=23.4, Close=$593.78 < KC_Lower=$598.41",2025-12-15 16:15:00+00:00
570.76,570.76,575.87,5.11,1.66,0.85,166.1,344.98,-166.1,-80.6,-48.5,BARS_STOP,10,9,CAT,2025-12-17 15:45:00+00:00,3.41,19.3,570.4,579.28,-1.0945,-0.47,29.0,"RSI=19.3, Close=$570.40 < KC_Lower=$579.28",2025-12-17 18:15:00+00:00
156.2,156.2,157.65,1.45,0.47,0.46,46.98,97.58,-46.98,-1.31,-2.8,BARS_STOP,10,7,BX,2025-10-10 15:45:00+00:00,0.96,18.7,156.22,156.87,-0.2593,-0.1628,98.1,"RSI=18.7, Close=$156.22 < KC_Lower=$156.87",2025-10-10 18:15:00+00:00
153.8,153.8,155.52,1.72,0.56,2.08,55.81,115.92,-55.81,115.92,207.7,MAX_PROFIT,5,8,BX,2025-10-23 14:30:00+00:00,1.14,19.5,153.82,157.09,-0.5579,-0.1885,36.2,"RSI=19.5, Close=$153.82 < KC_Lower=$157.09",2025-10-23 15:45:00+00:00
875.78,875.78,880.51,4.73,1.54,6.25,153.82,319.47,-153.82,319.47,207.7,MAX_PROFIT,2,3,GS,2025-12-16 18:00:00+00:00,3.16,24.1,875.5,878.08,-0.9004,-0.7041,32.3,"RSI=24.1, Close=$875.50 < KC_Lower=$878.08",2025-12-16 18:30:00+00:00
306.5,306.5,308.37,1.87,0.61,2.47,60.7,126.06,-60.7,126.06,207.7,MAX_PROFIT,1,8,IBM,2025-10-30 13:45:00+00:00,1.25,24.5,306.65,307.44,-0.252,-0.2511,47.2,"RSI=24.5, Close=$306.65 < KC_Lower=$307.44",2025-10-30 14:00:00+00:00
308.69,308.69,310.56,1.87,0.61,0.18,60.66,125.98,-60.66,-42.32,-69.8,BARS_STOP,10,8,IBM,2025-11-13 18:00:00+00:00,1.24,24.4,308.61,309.21,-0.3057,-0.3456,42.4,"RSI=24.4, Close=$308.61 < KC_Lower=$309.21",2025-11-13 20:30:00+00:00
